date,trade_sum_ma10,sanctions_sum_ma10,fed_pressure_sum_ma10
2017-08-19,28.7,2.0,0.0
2017-08-20,28.7,2.0,0.0
2017-08-21,28.7,0.0,0.0
2017-08-22,30.7,0.0,0.0
2017-08-23,30.7,0.0,0.0
2017-08-24,11.0,0.0,0.0
2017-08-25,13.0,0.0,0.0
2017-08-26,8.0,0.0,0.0
2017-08-27,21.4,1.0,0.0
2017-08-28,19.4,1.0,0.0
2017-08-29,19.4,1.0,0.0
2017-08-30,23.4,3.0,0.0
2017-08-31,23.4,3.0,0.0
2017-09-01,21.4,3.0,0.0
2017-09-02,21.4,3.0,0.0
2017-09-03,33.1,20.1,0.0
2017-09-04,31.1,20.1,0.0
2017-09-05,35.1,20.1,0.0
2017-09-06,21.7,19.1,0.0
2017-09-07,21.7,19.1,0.0
2017-09-08,21.7,19.1,0.0
2017-09-09,17.7,17.1,0.0
2017-09-10,17.7,17.1,0.0
2017-09-11,17.7,17.1,0.0
2017-09-12,17.7,17.1,0.0
2017-09-13,4.0,0.0,0.0
2017-09-14,12.0,0.0,0.0
2017-09-15,13.0,5.7,0.0
2017-09-16,13.0,5.7,0.0
2017-09-17,18.0,5.7,0.0
2017-09-18,18.0,5.7,0.0
2017-09-19,18.0,5.7,0.0
2017-09-20,21.8,5.7,0.0
2017-09-21,23.8,5.7,0.0
2017-09-22,23.8,14.6,0.0
2017-09-23,29.8,21.6,0.0
2017-09-24,21.8,21.6,0.0
2017-09-25,16.8,15.9,0.0
2017-09-26,16.8,25.9,0.0
2017-09-27,13.8,25.9,0.0
2017-09-28,13.8,25.9,0.0
2017-09-29,14.8,25.9,0.0
2017-09-30,12.0,25.9,0.0
2017-10-01,14.0,27.9,0.0
2017-10-02,14.0,19.0,0.0
2017-10-03,8.0,12.0,0.0
2017-10-04,8.0,12.0,0.0
2017-10-05,8.0,12.0,0.0
2017-10-06,8.0,2.0,0.0
2017-10-07,6.0,2.0,0.0
2017-10-08,6.0,6.7,0.0
2017-10-09,5.0,6.7,0.0
2017-10-10,4.0,6.7,0.0
2017-10-11,4.0,4.7,0.0
2017-10-12,4.0,4.7,0.0
2017-10-13,4.0,9.7,0.0
2017-10-14,9.8,14.2,0.0
2017-10-15,16.8,14.2,0.0
2017-10-16,19.8,14.2,0.0
2017-10-17,19.8,14.2,0.0
2017-10-18,20.8,13.5,0.0
2017-10-19,20.8,16.0,0.0
2017-10-20,20.8,16.0,0.0
2017-10-21,16.8,16.0,0.0
2017-10-22,16.8,16.0,0.0
2017-10-23,16.8,11.0,4.0
2017-10-24,15.0,6.5,4.0
2017-10-25,10.4,7.7,4.0
2017-10-26,7.4,7.7,4.0
2017-10-27,7.4,7.7,8.0
2017-10-28,6.4,3.7,8.0
2017-10-29,6.4,1.2,8.0
2017-10-30,6.4,1.2,8.0
2017-10-31,6.4,3.2,8.0
2017-11-01,8.4,3.2,8.0
2017-11-02,9.4,3.2,18.2
2017-11-03,5.4,8.2,18.2
2017-11-04,3.0,7.0,18.2
2017-11-05,3.5,7.0,18.2
2017-11-06,3.5,7.0,14.2
2017-11-07,4.5,7.0,14.2
2017-11-08,12.5,10.0,14.2
2017-11-09,20.3,10.0,14.2
2017-11-10,26.3,8.0,14.2
2017-11-11,24.3,15.6,14.2
2017-11-12,24.3,15.6,0.0
2017-11-13,30.3,10.6,0.0
2017-11-14,43.0,10.6,0.0
2017-11-15,46.5,10.6,0.0
2017-11-16,46.5,13.3,0.0
2017-11-17,45.5,13.3,0.0
2017-11-18,37.5,10.3,0.0
2017-11-19,29.7,12.3,0.0
2017-11-20,27.7,12.3,0.0
2017-11-21,27.7,4.7,0.0
2017-11-22,26.7,4.7,0.0
2017-11-23,22.7,4.7,0.0
2017-11-24,10.0,4.7,0.0
2017-11-25,6.0,4.7,0.0
2017-11-26,6.0,2.0,0.0
2017-11-27,6.0,2.0,0.0
2017-11-28,8.0,2.0,0.0
2017-11-29,8.0,8.9,0.0
2017-11-30,4.0,8.9,0.0
2017-12-01,4.0,8.9,0.0
2017-12-02,4.0,8.9,0.0
2017-12-03,2.0,8.9,0.0
2017-12-04,4.0,8.9,0.0
2017-12-05,4.0,8.9,0.0
2017-12-06,4.0,8.9,0.0
2017-12-07,4.0,8.9,0.0
2017-12-08,2.0,8.9,5.2
2017-12-09,2.0,0.0,5.2
2017-12-10,4.0,0.0,5.2
2017-12-11,4.0,0.0,5.2
2017-12-12,8.0,0.0,8.2
2017-12-13,8.0,0.0,8.2
2017-12-14,6.0,0.0,8.2
2017-12-15,6.0,0.0,8.2
2017-12-16,6.0,0.0,8.2
2017-12-17,6.0,0.0,8.2
2017-12-18,7.0,0.0,3.0
2017-12-19,7.0,0.0,7.0
2017-12-20,5.0,0.0,7.0
2017-12-21,5.0,0.0,7.0
2017-12-22,1.0,9.0,4.0
2017-12-23,1.0,9.0,4.0
2017-12-24,1.0,9.0,4.0
2017-12-25,3.0,9.0,6.0
2017-12-26,3.0,9.0,6.0
2017-12-27,3.0,9.0,6.0
2017-12-28,7.0,9.0,6.0
2017-12-29,9.0,9.0,2.0
2017-12-30,13.0,10.5,2.0
2017-12-31,13.0,14.0,2.0
2018-01-01,18.0,9.0,2.0
2018-01-02,30.3,21.0,6.0
2018-01-03,30.3,30.0,6.0
2018-01-04,32.3,30.0,4.0
2018-01-05,32.3,30.0,4.0
2018-01-06,32.3,30.0,4.0
2018-01-07,27.3,30.0,4.0
2018-01-08,25.3,30.0,4.0
2018-01-09,21.3,28.5,4.0
2018-01-10,21.3,25.0,4.0
2018-01-11,17.3,23.0,4.0
2018-01-12,13.0,11.0,0.0
2018-01-13,19.0,2.0,0.0
2018-01-14,15.0,2.0,0.0
2018-01-15,15.0,2.0,0.0
2018-01-16,17.5,2.0,0.0
2018-01-17,24.5,2.0,0.0
2018-01-18,41.2,2.0,0.0
2018-01-19,41.2,2.0,0.0
2018-01-20,41.2,2.0,0.0
2018-01-21,40.2,0.0,0.0
2018-01-22,32.2,0.0,0.0
2018-01-23,28.2,0.0,0.0
2018-01-24,28.2,0.0,0.0
2018-01-25,28.2,0.0,0.0
2018-01-26,25.7,0.0,0.0
2018-01-27,18.7,0.0,0.0
2018-01-28,4.0,0.0,0.0
2018-01-29,4.0,0.0,0.0
2018-01-30,4.0,0.0,0.0
2018-01-31,4.0,0.0,0.0
2018-02-01,4.0,0.0,0.0
2018-02-02,2.0,0.0,0.0
2018-02-03,2.0,0.0,0.0
2018-02-04,2.0,0.0,0.0
2018-02-05,7.0,0.0,0.0
2018-02-06,7.0,0.0,0.0
2018-02-07,5.0,0.0,4.0
2018-02-08,6.0,0.0,4.0
2018-02-09,6.0,0.5,4.0
2018-02-10,6.0,0.5,4.0
2018-02-11,6.0,0.5,4.0
2018-02-12,6.0,0.5,4.0
2018-02-13,6.0,0.5,4.0
2018-02-14,6.0,0.5,4.0
2018-02-15,1.0,0.5,4.0
2018-02-16,1.0,0.5,4.0
2018-02-17,1.0,0.5,0.0
2018-02-18,0.0,0.5,0.0
2018-02-19,0.0,0.0,0.0
2018-02-20,0.0,1.0,0.0
2018-02-21,0.0,1.0,0.0
2018-02-22,0.0,1.0,0.0
2018-02-23,9.0,1.0,0.0
2018-02-24,9.0,1.0,0.0
2018-02-25,9.0,1.0,0.0
2018-02-26,9.0,1.0,0.0
2018-02-27,9.0,1.0,0.0
2018-02-28,9.0,1.0,0.0
2018-03-01,16.6,1.0,0.0
2018-03-02,31.6,0.0,0.0
2018-03-03,42.6,0.0,0.0
2018-03-04,42.6,0.0,0.0
2018-03-05,50.1,2.0,0.0
2018-03-06,54.1,2.5,0.0
2018-03-07,75.1,2.5,0.0
2018-03-08,84.1,2.5,0.0
2018-03-09,84.1,8.2,0.0
2018-03-10,92.1,10.2,0.0
2018-03-11,84.5,10.2,0.0
2018-03-12,73.5,10.2,0.0
2018-03-13,63.5,11.7,0.0
2018-03-14,67.5,11.7,0.0
2018-03-15,58.0,9.7,0.0
2018-03-16,54.0,9.2,0.0
2018-03-17,33.0,9.2,0.0
2018-03-18,24.0,9.2,0.0
2018-03-19,24.0,3.5,0.0
2018-03-20,16.0,1.5,0.0
2018-03-21,16.0,1.5,0.0
2018-03-22,13.0,1.5,0.0
2018-03-23,16.0,0.0,0.0
2018-03-24,12.0,0.0,0.0
2018-03-25,7.0,0.0,0.0
2018-03-26,7.0,0.0,0.0
2018-03-27,9.0,0.0,0.0
2018-03-28,10.0,11.4,0.0
2018-03-29,15.0,11.4,0.0
2018-03-30,15.0,11.4,0.0
2018-03-31,19.0,11.4,0.0
2018-04-01,26.5,19.1,0.0
2018-04-02,35.0,19.1,0.0
2018-04-03,39.5,19.6,0.5
2018-04-04,49.5,23.6,0.5
2018-04-05,57.0,25.6,0.5
2018-04-06,65.0,25.6,0.5
2018-04-07,69.0,14.2,0.5
2018-04-08,68.0,15.9,0.5
2018-04-09,73.0,15.9,0.5
2018-04-10,75.0,15.9,0.5
2018-04-11,68.3,13.2,0.5
2018-04-12,57.8,13.2,4.5
2018-04-13,58.0,12.7,4.0
2018-04-14,46.0,8.7,4.0
2018-04-15,38.5,6.7,4.0
2018-04-16,32.9,10.2,10.8
2018-04-17,35.9,10.2,10.8
2018-04-18,39.9,8.5,10.8
2018-04-19,35.9,9.0,11.3
2018-04-20,33.9,13.0,11.3
2018-04-21,32.1,13.7,11.3
2018-04-22,34.1,13.7,7.3
2018-04-23,33.4,13.7,7.3
2018-04-24,33.4,13.7,7.3
2018-04-25,37.4,13.7,7.3
2018-04-26,37.0,12.2,0.5
2018-04-27,30.0,12.2,0.5
2018-04-28,26.0,12.2,0.5
2018-04-29,25.0,11.7,0.0
2018-04-30,23.0,7.7,0.0
2018-05-01,28.0,4.0,0.0
2018-05-02,26.0,4.0,0.0
2018-05-03,23.0,4.0,0.0
2018-05-04,23.0,4.0,0.0
2018-05-05,23.0,4.0,0.0
2018-05-06,19.0,2.0,0.0
2018-05-07,21.8,6.2,0.0
2018-05-08,22.3,14.2,0.0
2018-05-09,22.8,14.7,0.5
2018-05-10,20.8,16.7,0.5
2018-05-11,17.8,17.5,0.5
2018-05-12,17.8,21.5,0.5
2018-05-13,26.8,25.0,0.5
2018-05-14,29.3,26.3,0.7
2018-05-15,29.8,26.3,0.7
2018-05-16,34.3,26.3,0.7
2018-05-17,31.5,22.1,0.7
2018-05-18,27.0,14.1,0.7
2018-05-19,26.5,13.6,0.2
2018-05-20,26.5,11.6,0.2
2018-05-21,35.0,8.8,0.2
2018-05-22,33.0,4.8,0.2
2018-05-23,31.0,3.3,0.2
2018-05-24,28.5,2.0,0.0
2018-05-25,34.0,4.0,0.0
2018-05-26,29.5,4.5,0.0
2018-05-27,28.5,4.5,0.0
2018-05-28,29.9,4.5,0.0
2018-05-29,32.7,4.5,0.0
2018-05-30,32.7,4.5,0.0
2018-05-31,26.2,4.5,0.0
2018-06-01,30.2,4.5,0.0
2018-06-02,35.2,2.5,0.0
2018-06-03,35.2,2.5,0.0
2018-06-04,40.2,2.0,0.0
2018-06-05,47.2,1.5,0.0
2018-06-06,47.2,1.5,0.0
2018-06-07,61.8,7.0,9.5
2018-06-08,80.0,7.0,9.5
2018-06-09,104.0,10.5,9.5
2018-06-10,100.0,10.5,9.5
2018-06-11,113.5,13.5,9.5
2018-06-12,100.5,19.2,9.5
2018-06-13,103.0,19.2,9.5
2018-06-14,88.0,17.7,9.5
2018-06-15,84.0,18.2,10.0
2018-06-16,84.0,18.2,10.0
2018-06-17,72.0,20.4,0.5
2018-06-18,57.5,20.4,0.5
2018-06-19,34.0,16.9,0.5
2018-06-20,35.0,16.9,0.5
2018-06-21,21.5,13.9,0.5
2018-06-22,41.1,12.2,0.5
2018-06-23,46.6,16.2,0.5
2018-06-24,54.6,16.2,0.5
2018-06-25,63.6,15.7,0.0
2018-06-26,76.2,17.7,0.0
2018-06-27,78.5,10.0,0.0
2018-06-28,72.0,10.0,0.0
2018-06-29,72.5,10.0,0.0
2018-06-30,71.5,11.1,0.0
2018-07-01,67.5,11.1,0.0
2018-07-02,47.9,7.1,0.0
2018-07-03,47.9,3.1,0.0
2018-07-04,43.9,3.1,0.0
2018-07-05,31.9,3.1,0.0
2018-07-06,19.3,1.1,0.0
2018-07-07,13.0,1.1,0.0
2018-07-08,15.0,5.1,0.0
2018-07-09,27.5,8.1,0.0
2018-07-10,45.5,7.0,0.0
2018-07-11,59.2,14.5,0.0
2018-07-12,63.2,17.0,0.0
2018-07-13,55.7,17.3,0.2
2018-07-14,58.2,17.3,0.2
2018-07-15,60.7,19.3,0.2
2018-07-16,60.7,19.3,0.2
2018-07-17,66.7,19.3,0.2
2018-07-18,68.7,22.8,4.2
2018-07-19,59.2,28.8,4.2
2018-07-20,51.2,28.8,10.7
2018-07-21,37.5,21.3,10.7
2018-07-22,33.5,18.8,10.7
2018-07-23,33.0,28.0,10.5
2018-07-24,35.5,35.7,10.5
2018-07-25,52.0,33.7,10.5
2018-07-26,54.5,42.5,10.5
2018-07-27,53.5,42.5,10.5
2018-07-28,49.5,35.0,6.5
2018-07-29,49.5,26.0,6.5
2018-07-30,39.5,26.0,0.0
2018-07-31,44.5,28.0,0.5
2018-08-01,44.5,28.0,0.5
2018-08-02,49.0,18.5,0.5
2018-08-03,40.0,10.8,0.5
2018-08-04,25.0,10.8,0.5
2018-08-05,26.5,2.0,0.5
2018-08-06,26.0,2.0,0.5
2018-08-07,26.0,11.1,0.5
2018-08-08,27.0,11.1,0.5
2018-08-09,27.0,11.1,0.5
2018-08-10,41.0,18.1,0.0
2018-08-11,41.0,18.1,0.0
2018-08-12,44.5,18.1,0.0
2018-08-13,44.5,18.1,4.0
2018-08-14,41.5,18.6,4.0
2018-08-15,41.5,19.6,4.0
2018-08-16,41.0,27.3,4.0
2018-08-17,45.0,22.2,8.0
2018-08-18,42.0,22.2,12.0
2018-08-19,42.0,22.2,12.0
2018-08-20,29.0,17.2,12.0
2018-08-21,29.0,17.2,12.0
2018-08-22,21.0,17.2,12.0
2018-08-23,26.0,17.2,8.0
2018-08-24,29.5,16.7,8.0
2018-08-25,32.0,15.7,8.0
2018-08-26,28.0,8.0,8.0
2018-08-27,25.0,4.0,4.0
2018-08-28,27.0,5.0,0.0
2018-08-29,29.0,5.0,2.0
2018-08-30,23.5,1.3,2.0
2018-08-31,26.9,1.3,2.0
2018-09-01,51.0,4.3,7.0
2018-09-02,46.0,4.3,7.0
2018-09-03,47.0,4.3,7.0
2018-09-04,40.5,4.3,7.0
2018-09-05,40.5,4.3,7.0
2018-09-06,39.5,4.3,7.0
2018-09-07,37.5,3.3,7.0
2018-09-08,39.5,3.3,5.0
2018-09-09,47.5,3.0,5.0
2018-09-10,49.1,3.0,5.0
2018-09-11,25.0,0.0,0.0
2018-09-12,25.0,0.0,0.0
2018-09-13,23.5,0.0,0.0
2018-09-14,28.0,6.5,0.0
2018-09-15,29.5,6.5,0.0
2018-09-16,29.5,6.5,0.0
2018-09-17,29.5,6.5,0.0
2018-09-18,32.0,8.5,0.0
2018-09-19,23.5,14.2,0.0
2018-09-20,25.0,14.2,0.0
2018-09-21,25.0,16.7,0.0
2018-09-22,25.0,16.7,0.0
2018-09-23,23.0,16.7,0.0
2018-09-24,25.5,10.7,0.0
2018-09-25,24.0,10.7,0.0
2018-09-26,32.5,10.7,0.0
2018-09-27,30.5,10.7,0.0
2018-09-28,24.0,8.7,0.0
2018-09-29,24.0,3.0,0.0
2018-09-30,17.5,3.0,0.0
2018-10-01,21.5,0.5,0.0
2018-10-02,23.0,1.0,0.5
2018-10-03,28.0,1.0,0.5
2018-10-04,21.0,0.5,0.5
2018-10-05,21.0,0.5,0.5
2018-10-06,12.5,0.5,0.5
2018-10-07,12.5,0.5,0.5
2018-10-08,12.5,0.5,0.5
2018-10-09,12.5,0.5,4.5
2018-10-10,12.5,0.5,4.5
2018-10-11,8.5,0.5,4.5
2018-10-12,9.0,8.0,4.0
2018-10-13,2.0,16.8,4.0
2018-10-14,2.0,18.8,4.0
2018-10-15,4.0,18.8,4.0
2018-10-16,6.0,27.7,4.0
2018-10-17,12.0,36.7,6.0
2018-10-18,18.0,40.7,6.0
2018-10-19,18.0,40.7,2.0
2018-10-20,18.0,40.7,2.0
2018-10-21,18.0,40.7,2.0
2018-10-22,26.0,36.7,2.0
2018-10-23,35.5,31.9,9.4
2018-10-24,36.5,29.9,9.4
2018-10-25,34.5,29.9,9.4
2018-10-26,32.5,21.0,9.4
2018-10-27,26.5,12.0,7.4
2018-10-28,20.5,8.0,7.4
2018-10-29,22.5,8.0,7.4
2018-10-30,27.5,8.0,9.9
2018-10-31,38.0,8.0,9.9
2018-11-01,32.0,4.0,9.9
2018-11-02,22.5,0.0,2.5
2018-11-03,27.5,4.0,2.5
2018-11-04,27.5,4.0,2.5
2018-11-05,27.5,4.0,2.5
2018-11-06,27.5,4.0,2.5
2018-11-07,29.5,4.0,2.5
2018-11-08,27.5,4.0,2.5
2018-11-09,22.5,9.7,0.0
2018-11-10,12.0,9.7,0.0
2018-11-11,8.0,9.7,0.0
2018-11-12,20.5,13.2,0.0
2018-11-13,26.0,9.2,0.0
2018-11-14,28.0,9.2,0.0
2018-11-15,28.0,9.2,0.0
2018-11-16,28.0,9.2,0.0
2018-11-17,26.0,9.2,0.0
2018-11-18,26.0,9.2,0.0
2018-11-19,36.5,6.5,0.0
2018-11-20,36.5,6.5,0.0
2018-11-21,36.5,6.5,0.0
2018-11-22,26.0,3.0,0.0
2018-11-23,14.5,3.0,0.0
2018-11-24,16.5,3.0,0.0
2018-11-25,29.5,3.0,5.0
2018-11-26,29.5,5.0,5.0
2018-11-27,36.5,7.0,5.0
2018-11-28,41.5,8.0,5.0
2018-11-29,39.0,5.0,5.0
2018-11-30,49.0,5.0,5.0
2018-12-01,49.0,5.0,5.0
2018-12-02,47.0,5.0,5.0
2018-12-03,59.0,5.0,5.0
2018-12-04,70.8,5.0,5.0
2018-12-05,62.3,9.0,0.0
2018-12-06,62.3,7.0,0.0
2018-12-07,55.3,5.0,0.0
2018-12-08,56.8,4.0,0.0
2018-12-09,48.8,4.0,0.0
2018-12-10,38.8,4.0,0.0
2018-12-11,38.8,4.0,0.0
2018-12-12,38.8,4.0,0.0
2018-12-13,35.3,4.0,0.0
2018-12-14,32.5,4.0,0.0
2018-12-15,28.0,0.0,0.0
2018-12-16,28.0,0.0,0.0
2018-12-17,28.0,0.0,7.4
2018-12-18,21.5,0.5,12.4
2018-12-19,28.5,0.5,12.4
2018-12-20,30.5,1.5,12.4
2018-12-21,35.5,4.2,12.4
2018-12-22,45.5,5.7,12.4
2018-12-23,39.0,7.7,12.4
2018-12-24,47.2,12.2,19.8
2018-12-25,51.2,12.2,19.8
2018-12-26,51.2,12.2,19.8
2018-12-27,53.2,12.2,12.4
2018-12-28,65.7,21.7,7.4
2018-12-29,62.7,21.7,7.4
2018-12-30,60.7,20.7,7.4
2018-12-31,58.2,18.0,7.4
2019-01-01,58.0,16.5,7.4
2019-01-02,64.5,15.0,7.4
2019-01-03,47.3,10.5,0.0
2019-01-04,47.3,10.5,0.0
2019-01-05,51.8,10.5,0.0
2019-01-06,51.8,10.5,0.0
2019-01-07,39.3,0.5,0.0
